date,VOO,KMLM
1993-07-26,103.5591557103,114.9236161807
1993-07-27,103.4871751144,114.5228235978
1993-07-28,103.2713440660,114.5753570770
1993-07-29,103.8470543642,115.9523504395
1993-07-30,103.2713440660,116.2888478453
1993-08-02,103.5591557103,115.6285726245
1993-08-03,103.6311363063,116.1049888358
1993-08-04,103.6311363063,115.7691374415
1993-08-05,103.4152657081,116.0151982543
1993-08-06,103.5591557103,116.3993602013
1993-08-09,104.1348818284,116.6203295925
1993-08-10,104.0629803321,118.0018104596
1993-08-11,104.0629803321,118.1083109502
1993-08-12,103.7750579483,117.6127754656
1993-08-13,103.9190112302,117.9858436742
1993-08-16,104.4947768981,117.7189117605
1993-08-17,104.8546007782,118.2884139533
1993-08-18,105.4302873465,117.9072198908
1993-08-19,105.4302873465,117.0174395292
1993-08-20,105.5023154022,116.7122162536
1993-08-23,105.2864210741,117.1806970270
1993-08-24,106.4378891303,117.1367970108
1993-08-25,106.5098697262,118.0497421846
1993-08-26,106.5818186823,117.5325482790
1993-08-27,106.5098697262,117.8718065169
1993-08-30,106.9416742022,118.3964388746
1993-08-31,107.2295016665,119.3923591389
1993-09-01,107.0856037543,119.2724188840
1993-09-02,106.7257086846,118.8038758747
1993-09-03,106.7976497307,118.9534580936
1993-09-07,106.0780573402,118.8655393018
1993-09-08,105.7181780904,118.6576220279
1993-09-09,105.9341198782,117.8268264409
1993-09-10,106.8696698764,117.3546496923
1993-09-13,106.9416742022,116.7759354723
1993-09-14,106.5098697262,116.4193387520
1993-09-15,106.7976497307,115.0730796401
1993-09-16,106.3659006244,116.2135056318
1993-09-17,106.1596801720,116.2076977422
1993-09-20,105.2906845402,115.7404848390
1993-09-21,104.9286537825,115.3738664225
1993-09-22,105.7975940446,115.4804745483
1993-09-23,106.3768954627,115.7499663550
1993-09-24,106.0871775190,115.9252914189
1993-09-27,107.2458594546,116.8651838692
1993-09-28,107.0285967043,117.6480268857
1993-09-29,106.6665817665,116.8113624760
1993-09-30,106.4492952862,115.8508632023
1993-10-01,106.9561336010,115.7990331600
1993-10-04,107.1010598075,116.4431252226
1993-10-05,106.9561336010,116.7135004595
1993-10-06,106.8837733273,116.6314597104
1993-10-07,106.5941265732,116.6595527904
1993-10-08,106.7389420403,117.3691907628
1993-10-11,106.9561336010,117.0271589650
1993-10-12,107.1010598075,117.3074460581
1993-10-13,107.1010598075,117.0300996902
1993-10-14,108.4769174840,116.6537933066
1993-10-15,109.0562663617,117.3405587052
1993-10-18,108.7665721480,116.7952855499
1993-10-19,107.9699763397,116.9302408107
1993-10-20,108.1148709064,117.0472432467
1993-10-21,107.9699763397,116.1040596055
1993-10-22,107.4631301150,116.0198996263
1993-10-25,107.7527847790,115.9716021021
1993-10-26,107.6803770454,116.5160360238
1993-10-27,107.7527847790,115.9362553738
1993-10-28,108.5493093976,116.7211733237
1993-10-29,108.5493093976,117.1756120168
1993-11-01,108.8390115213,115.8852591532
1993-11-02,108.7665721480,115.8616422532
1993-11-03,107.3907302914,116.0275305990
1993-11-04,106.2319929861,116.0879849845
1993-11-05,106.7389420403,115.9148344717
1993-11-08,106.8837733273,116.5211979018
1993-11-09,106.9561336010,117.9185136663
1993-11-10,107.7527847790,118.6004258613
1993-11-11,107.4631301150,118.2133417297
1993-11-12,107.9699763397,119.0916464182
1993-11-15,107.8976002460,119.2668134368
1993-11-16,108.4044781106,119.3710945784
1993-11-17,107.8252083324,119.6166392636
1993-11-18,107.5355378485,119.8943972308
1993-11-19,107.3183462877,119.4770744314
1993-11-22,106.6665817665,119.0100239832
1993-11-23,107.2458594546,119.4188296737
1993-11-24,107.6803770454,119.5044411243
1993-11-26,107.7527847790,120.4378949069
1993-11-29,107.3183462877,121.5022321540
1993-11-30,107.3907302914,121.1992540839
1993-12-01,107.5355378485,121.7773768115
1993-12-02,107.8252083324,122.0132890510
1993-12-03,108.2596626436,122.3186640581
1993-12-06,108.6217487710,122.6131877564
1993-12-07,108.5493093976,122.6958545733
1993-12-08,108.5493093976,122.7070563479
1993-12-09,108.1872628200,123.3834372576
1993-12-10,107.9699763397,121.8437109435
1993-12-13,108.6217487710,122.3963841670
1993-12-14,107.8252083324,122.5956123563
1993-12-15,107.6803770454,122.5780353527
1993-12-16,108.0424236231,122.9861016278
1993-12-17,108.6362318996,123.1021950778
1993-12-20,108.7819886514,123.5677759151
1993-12-21,108.4175295374,124.0629322713
1993-12-22,109.1465585049,124.0525933821
1993-12-23,109.0736919939,124.2542550883
1993-12-27,109.6569800296,124.7400316509
1993-12-28,109.8756507520,124.7451498335
1993-12-29,109.7298228107,124.6784602248
1993-12-30,109.2923864463,124.8443588932
1993-12-31,108.7090825907,124.6952167358
1994-01-03,108.4175295374,124.2398798803
1994-01-04,108.8549579918,123.6585606687
1994-01-05,109.0736919939,122.1086053053
1994-01-06,109.0736919939,122.3855158210
1994-01-07,109.7298228107,123.5875259666
1994-01-10,111.0422030935,124.2271894532
1994-01-11,110.8235165511,123.3331147090
1994-01-12,110.4590020673,124.5268894612
1994-01-13,110.1672829049,124.2541456492
1994-01-14,110.6048300087,122.6048151633
1994-01-17,110.6048300087,122.2865970957
1994-01-18,110.7506263103,122.7671629735
1994-01-19,110.4590020673,122.5713547564
1994-01-20,110.7506263103,123.0333976638
1994-01-21,110.5319002181,122.7606261914
1994-01-24,110.0944401239,122.4975790656
1994-01-25,110.0944401239,121.9541509414
1994-01-26,110.3860960066,121.0893316167
1994-01-27,111.4068362266,120.5094054488
1994-01-28,111.6983892799,120.9938896877
1994-01-31,112.5004666874,121.4164727802
1994-02-01,111.9171470119,120.2953567785
1994-02-02,112.6462234392,119.6024864414
1994-02-03,112.1358889240,118.3117132594
1994-02-04,109.5840502390,117.8880509089
1994-02-07,110.0944401239,118.3561687894
1994-02-08,110.1672829049,118.1218679706
1994-02-09,110.6048300087,118.9953540311
1994-02-10,109.6569800296,118.8022079305
1994-02-11,110.0215103332,118.5354924898
1994-02-14,110.1672829049,119.5615241437
1994-02-15,110.7506263103,119.5651498655
1994-02-16,110.6777202495,120.1476515606
1994-02-17,110.0215103332,118.7638153473
1994-02-18,109.3653004169,117.7454524487
1994-02-22,110.4590020673,117.3900476325
1994-02-23,110.1672829049,116.7862635379
1994-02-24,108.7090825907,115.3379495485
1994-02-25,109.2194645656,115.4025364631
1994-02-28,109.2194645656,115.5276958210
1994-03-01,108.7819886514,113.8669727437
1994-03-02,108.9278719625,113.2551913760
1994-03-03,108.6362318996,113.1663029657
1994-03-04,108.9278719625,113.9767772531
1994-03-07,109.5110967185,114.7898818876
1994-03-08,109.0736919939,114.3661967873
1994-03-09,109.5840502390,114.1296796262
1994-03-10,108.7090825907,114.0106142829
1994-03-11,109.2923864463,113.7361920037
1994-03-14,109.4382381175,113.9199366634
1994-03-15,109.3653004169,113.7844284946
1994-03-16,110.2401731458,113.5526584052
1994-03-17,110.2401731458,113.7945227493
1994-03-18,110.2161585206,113.5411092717
1994-03-21,109.9228494571,112.8603283485
1994-03-22,110.2161585206,112.2847163064
1994-03-23,110.1427936824,112.9736118591
1994-03-24,108.8229622214,113.2756969783
1994-03-25,107.7962658049,112.9346138532
1994-03-28,107.9429242916,114.6265654611
1994-03-29,105.8163801892,113.6925370229
1994-03-30,104.3497241324,113.8169119670
1994-03-31,104.6430411058,113.4016137911
1994-04-04,103.0297502922,112.3465741583
1994-04-05,105.1563418544,110.3937794400
1994-04-06,105.1563418544,110.6677998412
1994-04-07,105.6696821527,110.8220140805
1994-04-08,104.8629774212,110.8691054694
1994-04-11,105.3030398909,109.8895807274
1994-04-12,105.1563418544,109.9665903841
1994-04-13,104.6064180114,110.5976389482
1994-04-14,104.6430411058,110.3249491543
1994-04-15,104.6430411058,110.1204588679
1994-04-18,103.9463480368,111.4335539204
1994-04-19,104.0930460733,111.3527651067
1994-04-20,103.9830660507,111.3079156161
1994-04-21,105.3763256295,110.3380372502
1994-04-22,105.2663297869,109.4474675640
1994-04-25,106.3662723923,109.7610860822
1994-04-26,106.2563714692,109.6201545641
1994-04-28,105.4863689317,111.5498806802
1994-04-29,105.8163801892,111.2504392372
1994-05-02,106.4763077846,111.1808952921
1994-05-03,106.3662723923,112.5458002429
1994-05-04,106.1829829012,113.2411938932
1994-05-05,106.0363560543,112.5340643013
1994-05-06,105.0097070975,113.2684168721
1994-05-09,104.0930460733,113.7839755048
1994-05-10,104.8997033450,112.3705982480
1994-05-11,103.9463480368,112.5935079785
1994-05-12,104.4596487853,112.0445597937
1994-05-13,104.4596487853,111.6346423742
1994-05-16,104.4964063490,111.1852163331
1994-05-17,106.0363560543,111.4445799109
1994-05-18,106.8063348620,111.4393550953
1994-05-19,107.3196277005,110.5436483854
1994-05-20,106.9162911547,110.7574499157
1994-05-23,106.7329383840,111.5228559344
1994-05-24,107.1729296640,112.1292819012
1994-05-25,107.4662703673,113.1486413773
1994-05-26,107.5396114756,113.2046025456
1994-05-27,107.6496547779,113.3554143510
1994-05-31,107.5029646514,113.6157226930
1994-06-01,107.9795948457,114.1210116878
1994-06-02,107.8695910933,113.0526396252
1994-06-03,108.4928718644,111.6497627103
1994-06-06,108.4562645899,111.4045208868
1994-06-07,108.3095507335,112.8189428262
1994-06-08,107.4295602634,112.2434352122
1994-06-09,108.0163286795,112.7164696347
1994-06-10,108.1995786208,112.6201608117
1994-06-13,108.3462054677,114.3731635087
1994-06-14,109.1895649335,114.1981644572
1994-06-15,108.7496052932,115.1490968284
1994-06-16,108.9695495185,115.4503615551
1994-06-17,108.3613451228,116.7844601978
1994-06-20,107.4385934327,117.6309785371
1994-06-21,106.5159762119,119.0555407317
1994-06-22,106.9219309530,116.8947447561
1994-06-23,106.2944499955,116.3467216926
1994-06-24,104.0800025565,118.1018704786
1994-06-27,105.8884636145,116.5375104427
1994-06-28,105.3718011349,116.7615661772
1994-06-29,105.7039480803,116.1858964090
1994-06-30,105.0396225496,117.6159387771
1994-07-01,105.2609984769,117.7104447611
1994-07-05,105.8146637288,117.9753860255
1994-07-06,105.6670323175,118.1220005603
1994-07-07,106.1099423712,116.9893717045
1994-07-08,106.0730186985,117.3206941035
1994-07-11,105.7039480803,118.7982023788
1994-07-12,105.8515874015,118.1550031670
1994-07-13,106.0361503955,117.2667686830
1994-07-14,107.1802621929,115.8287582056
1994-07-15,107.2171700457,116.1130835217
1994-07-18,107.4017013998,115.3281741906
1994-07-19,107.1802621929,114.9031102778
1994-07-20,106.7004838362,116.0560196441
1994-07-21,106.9219309530,115.4308989316
1994-07-22,107.1064543972,116.0998577249
1994-07-25,107.2540462587,115.9965722588
1994-07-26,107.1433385202,116.0435197333
1994-07-27,107.1433385202,117.4460530976
1994-07-28,107.3647935470,116.8989633733
1994-07-29,108.4351845582,116.9115723223
1994-08-01,108.9518391280,117.4054119015
1994-08-02,109.0994151695,115.7123799332
1994-08-03,109.1363863020,116.0855049659
1994-08-04,108.5089448942,116.4906725076
1994-08-05,108.1398109964,116.6572653927
1994-08-08,108.3982134258,116.2320844242
1994-08-09,108.5827447799,116.8338882922
1994-08-10,108.9887944405,116.2863500880
1994-08-11,108.5827447799,118.2607193440
1994-08-12,109.4316095747,117.3699934165
1994-08-15,109.3948124613,117.3539065687
1994-08-16,110.1698615505,115.7669078701
1994-08-17,110.0959983851,115.8522128511
1994-08-18,109.7269198570,117.7842532236
1994-08-19,109.6530962414,117.0604660369
1994-08-22,109.5424043228,117.0361387848
1994-08-23,110.1698615505,116.7866245266
1994-08-24,111.3509207505,115.8990070908
1994-08-25,111.0556500180,116.0193231668
1994-08-26,112.6426323193,114.1940231088
1994-08-29,112.5687612440,114.6724718610
1994-08-30,112.8640873462,115.0633017767
1994-08-31,112.5687612440,114.9447488530
1994-09-01,112.1997855453,115.2474566326
1994-09-02,111.7199834587,116.3257779330
1994-09-06,111.7568913115,117.4561947559
1994-09-07,111.6461361133,117.2663288220
1994-09-08,112.1997855453,116.6559245631
1994-09-09,111.0187026154,118.5437761886
1994-09-12,110.6865319401,118.4553242319
1994-09-13,111.0187026154,117.8516671147
1994-09-14,111.1294024440,118.7166006891
1994-09-15,112.5318929410,118.2087450865
1994-09-16,111.7310415766,120.1526316415
1994-09-19,111.8424849410,119.7814269045
1994-09-20,109.7258599229,120.3577962010
1994-09-21,109.7258599229,120.4272118658
1994-09-22,109.4659862417,120.0390726289
1994-09-23,109.0946691962,120.2066608888
1994-09-26,109.6516487195,120.0250353592
1994-09-27,109.5773821464,120.5077483282
1994-09-28,110.4314121422,119.2907046362
1994-09-29,109.8744721687,120.0123980482
1994-09-30,109.7258599229,119.7771406395
1994-10-03,109.4659862417,120.6515906060
1994-10-04,107.8321611834,120.5573784639
1994-10-05,107.8692430552,121.6991891811
1994-10-06,107.5350553412,121.6616333261
1994-10-07,108.0177762014,121.0385431501
1994-10-10,109.1688962195,120.8676520739
1994-10-11,110.8027133679,119.6380951420
1994-10-12,110.9512702439,119.5606441210
1994-10-13,111.3226031094,119.2659001414
1994-10-14,111.8053239696,119.8536889883
1994-10-17,111.5825005205,120.4098660674
1994-10-18,111.3226031094,120.6314497006
1994-10-19,111.8424849410,122.0733104905
1994-10-20,111.0997480205,122.3798720902
1994-10-21,110.6541881316,121.7913335052
1994-10-24,109.7258599229,122.5496919258
1994-10-25,109.8373270172,123.4614583241
1994-10-26,110.2457892142,123.8580663643
1994-10-27,110.9141250925,123.1054550003
1994-10-28,113.2534232706,122.2144588825
1994-10-31,112.8449373437,122.7544978016
1994-11-01,111.5825005205,123.5251043830
1994-11-02,110.9512702439,123.8675571004
1994-11-03,111.5453711889,123.2367404430
1994-11-04,110.0971690585,123.6091050141
1994-11-07,110.4314121422,124.0930752300
1994-11-08,111.2854342281,123.7676731662
1994-11-09,111.4711204357,121.7307949358
1994-11-10,110.6913491030,121.9315692031
1994-11-11,110.2829185458,122.5888287349
1994-11-14,111.3226031094,121.7936010595
1994-11-15,110.9512702439,120.3723660344
1994-11-16,111.3226031094,121.3763360864
1994-11-17,110.5799452884,122.3151336446
1994-11-18,110.4314121422,121.4415218093
1994-11-21,109.3174530955,121.8804075210
1994-11-22,106.9409623062,121.7199252869
1994-11-23,107.5350553412,120.7506865185
1994-11-25,108.0549529927,120.0631338999
1994-11-28,108.5376263932,120.9667688320
1994-11-29,108.5005207915,121.7903095680
1994-11-30,108.3519797353,121.7348363658
1994-12-01,107.2751104704,121.7857982112
1994-12-02,108.2777131622,120.0337823704
1994-12-05,108.3891090669,119.9764599278
1994-12-06,108.4633360902,120.1933082149
1994-12-07,107.6835963974,120.2041749574
1994-12-08,106.6439197437,119.8020309217
1994-12-09,107.0523740308,119.3072896724
1994-12-12,107.7578708804,120.1855454542
1994-12-13,108.1663963571,120.8720396603
1994-12-14,108.7233758805,120.8300965196
1994-12-15,109.0575003148,120.8833281242
1994-12-16,109.5902595541,121.0192666332
1994-12-19,109.7399554638,121.6199067586
1994-12-20,109.4030467251,121.5014698885
1994-12-21,110.5632711020,120.6967256205
1994-12-22,110.2264414628,121.3278842250
1994-12-23,110.3388023821,121.4764105369
1994-12-27,110.9377046701,120.8166613655
1994-12-28,110.3762797517,122.4385908836
1994-12-29,110.4510683819,122.9160395507
1994-12-30,109.1410610857,123.0115570447
1995-01-03,109.6650086345,123.3009849093
1995-01-04,110.1890590127,123.3241180524
1995-01-05,110.1890590127,124.2355337846
1995-01-06,110.3013724722,123.6269665394
1995-01-09,110.4135751924,125.4481788661
1995-01-10,110.5259282016,125.5303185313
1995-01-11,110.6007247418,125.1579280034
1995-01-12,110.6381071919,125.9674777709
1995-01-13,111.9482094075,124.0482896791
1995-01-16,112.6219003257,123.6745324651
1995-01-17,112.6592748659,124.0286927622
1995-01-18,112.5470642358,124.4228394246
1995-01-19,111.9107320379,125.9376710468
1995-01-20,111.4990030292,126.6292207987
1995-01-23,111.8359196779,127.2047383343
1995-01-24,111.9855918577,126.8980538661
1995-01-25,112.2850311367,126.0396099710
1995-01-26,112.3973208664,125.2184437229
1995-01-27,112.8464560551,124.2600118662
1995-01-30,112.3599067764,125.3433159535
1995-01-31,112.8090103253,123.9697233212
1995-02-01,112.7716041453,123.4872531828
1995-02-02,113.4453108834,123.3920855531
1995-02-03,115.0546862690,121.2054945185
1995-02-06,115.5413541971,120.2144378806
1995-02-07,115.6909551873,120.2157154720
1995-02-08,115.6909551873,120.4397722086
1995-02-09,115.6909551873,120.5865675385
1995-02-10,115.8406827367,121.8161003176
1995-02-13,115.8781996561,122.7038194757
1995-02-14,116.0278797459,122.9156619256
1995-02-15,116.6641644840,122.7977316624
1995-02-16,116.5143815649,124.1430889038
1995-02-17,116.0653571155,124.1176398006
1995-02-21,116.0278797459,124.9320295428
1995-02-22,116.8886648438,124.5605784676
1995-02-23,117.0758064833,124.5141398047
1995-02-24,117.3752694922,124.7735561979
1995-02-27,116.4396166646,125.2047324655
1995-02-28,117.4127626817,125.2196763159
1995-03-01,116.6641644840,125.1774695994
1995-03-02,116.8138445738,126.2875387651
1995-03-03,116.8513773131,127.6249370171
1995-03-06,116.9261580333,128.5259048219
1995-03-07,116.0278797459,130.6409512403
1995-03-08,116.3273032051,129.1537636167
1995-03-09,116.2899365748,129.5431666148
1995-03-10,118.0115463204,128.3610347008
1995-03-13,117.8992803206,129.3824680079
1995-03-14,118.7601128782,128.6921186789
1995-03-15,118.5355808787,129.2546147642
1995-03-16,119.2467491664,128.3732836633
1995-03-17,119.3653431307,128.7187930591
1995-03-20,119.3653431307,127.8510491446
1995-03-21,119.0642744008,127.7057514869
1995-03-22,119.1771257373,128.0417915935
1995-03-23,119.2524759743,128.6178919024
1995-03-24,120.9458313585,128.8028845889
1995-03-27,121.4350621121,129.3456724141
1995-03-28,121.4350621121,130.3344766306
1995-03-29,121.3973395339,130.4634072283
1995-03-30,121.1715894012,128.8037839539
1995-03-31,120.6824219272,130.7029750547
1995-04-03,120.9834590173,132.0943372113
1995-04-04,121.7737505909,131.7026624497
1995-04-05,121.7737505909,131.9730756696
1995-04-06,122.2252429464,132.3738933073
1995-04-07,122.1123995198,132.7696513904
1995-04-10,122.3381259227,130.7759209326
1995-04-11,121.9242374961,130.5227101980
1995-04-12,122.3381259227,130.3443506041
1995-04-13,123.0155187001,131.6604614457
1995-04-17,122.3004903540,133.4306858701
1995-04-18,121.8866256572,134.8447876099
1995-04-19,121.7737505909,133.0157732366
1995-04-20,121.9618572449,132.6116991841
1995-04-21,122.5639551550,133.8319338480
1995-04-24,123.9939485676,132.9790954000
1995-04-25,123.6552838187,133.2619741556
1995-04-26,123.7681509751,133.5308659513
1995-04-27,124.0691880652,133.4016368014
1995-04-28,124.2573659089,132.8242765397
1995-05-01,123.9186932500,132.2709738408
1995-05-02,124.1821264112,132.7325694709
1995-05-03,125.9132122836,133.5664704428
1995-05-04,125.8378304068,134.2867970686
1995-05-05,125.6872564920,135.1968920150
1995-05-08,126.5904073121,136.0690514771
1995-05-09,126.4776034353,135.5006000801
1995-05-10,126.6280428808,135.4484724877
1995-05-11,126.9667867292,133.2874309756
1995-05-12,127.0420341368,131.9724668394
1995-05-15,127.6441241369,132.4535285004
1995-05-16,127.7193478147,133.0321039171
1995-05-17,127.2301487008,133.0600251216
1995-05-18,125.3862510417,133.1479934216
1995-05-19,125.4615617290,133.0802138314
1995-05-22,126.8538800231,132.7412379104
1995-05-23,128.0204323645,133.0458783125
1995-05-24,127.9452165967,133.9931368569
1995-05-25,128.0580283835,136.7002292234
1995-05-26,126.5904073121,137.5092740878
1995-05-30,126.5529062126,138.9091661812
1995-05-31,129.1870479856,137.6657034669
1995-06-01,128.8482645874,138.1182133457
1995-06-02,128.9611712936,139.2359549748
1995-06-05,129.7515103269,139.3528441635
1995-06-06,129.5257601942,138.8545930455
1995-06-07,128.8482645874,138.6189628223
1995-06-08,128.5472195873,137.5659807850
1995-06-09,127.7946743218,136.1948784937
1995-06-12,128.5096947580,136.3158983073
1995-06-13,129.9020684217,137.7477421113
1995-06-14,129.7891300757,138.2687131695
1995-06-15,130.3535370474,137.3640329536
1995-06-16,130.7405316250,137.7241798306
1995-06-19,132.2168457375,138.1595840356
1995-06-20,131.8761402201,138.6434485205
1995-06-21,131.8004103052,139.1873030764
1995-06-22,133.5415497312,140.3120625386
1995-06-23,133.2767085979,139.8844235997
1995-06-26,131.6868391628,138.1389885370
1995-06-27,131.4219031100,138.0528389106
1995-06-28,132.1033062349,138.2275923255
1995-06-29,131.8761402201,138.7282656356
1995-06-30,131.8004103052,138.6539746188
1995-07-03,132.2924174533,138.9538036085
1995-07-05,132.7845828005,139.7472610162
1995-07-06,134.4879917382,140.1097831829
1995-07-07,135.0934988391,140.0331188807
1995-07-10,135.1692287540,139.7951094592
1995-07-11,134.5257222264,139.2027388015
1995-07-12,136.1912741167,139.1953402366
1995-07-13,135.8884335567,139.2908055166
1995-07-14,135.7748307744,138.5658914678
1995-07-17,136.5318293449,138.7647078574
1995-07-18,135.3584507118,138.0971460162
1995-07-19,133.8822789784,137.3962434296
1995-07-20,134.3743098564,137.6463179118
1995-07-21,134.2228816664,137.5255264973
1995-07-24,135.2070541617,138.3937708052
1995-07-25,136.2290046049,138.0546152917
1995-07-26,136.1156074814,137.8512681030
1995-07-27,137.2510816073,137.9829867922
1995-07-28,136.3804960744,137.2265525757
1995-07-31,136.0397984670,136.4814891029
1995-08-01,135.8127036418,137.3542785414
1995-08-02,135.5098630818,136.5027062598
1995-08-03,135.4719902144,136.4911980157
1995-08-04,135.6234025845,136.0866200623
1995-08-07,135.9261798648,135.0946621553
1995-08-08,135.9261798648,135.4966069556
1995-08-09,135.8884335567,134.9498581762
1995-08-10,135.5855929967,134.5099958307
1995-08-11,134.8285786063,133.1267524126
1995-08-14,136.0397984670,132.4714352245
1995-08-15,135.7748307744,130.3259459922
1995-08-16,136.1533854294,130.1450220956
1995-08-17,135.9261798648,130.4420226055
1995-08-18,136.0776871543,130.3417193551
1995-08-21,135.6991166794,131.2586722854
1995-08-22,135.9641001919,131.1426188227
1995-08-23,135.4719902144,131.1052896631
1995-08-24,135.6234025845,131.8833618559
1995-08-25,136.3804960744,132.6408999843
1995-08-28,135.8884335567,133.3072047790
1995-08-29,136.2290046049,132.8482941151
1995-08-30,136.5318293449,132.8020099900
1995-08-31,136.6454479471,133.1168172053
1995-09-01,137.2510816073,134.2463828685
1995-09-05,138.5380313829,135.2816731515
1995-09-06,138.8030307153,136.0383702423
1995-09-07,138.8786340709,135.6093074925
1995-09-08,139.4086485556,135.7791589974
1995-09-11,139.7871241110,135.9072145832
1995-09-12,140.4305831789,136.7534613291
1995-09-13,141.0741055264,137.6206822009
1995-09-14,142.3611027617,138.1209010180
1995-09-15,142.3218219222,138.2577267655
1995-09-18,141.7890705929,138.7212202422
1995-09-19,142.4740569276,139.5540886581
1995-09-20,143.1589641628,138.2415392979
1995-09-21,141.9792892051,135.1000450162
1995-09-22,142.0173677313,134.4799619102
1995-09-25,141.7890705929,135.0465500361
1995-09-26,141.7510237065,135.2305121710
1995-09-27,141.6368830472,134.1342959723
1995-09-28,142.7024015258,134.4946412829
1995-09-29,142.4359309417,135.4641466338
1995-10-02,141.7129135404,135.8118944203
1995-10-03,141.8652118254,136.5364408658
1995-10-04,141.7129135404,136.3721168379
1995-10-05,142.1314925707,134.7495816966
1995-10-06,142.2457281494,135.2181742140
1995-10-09,141.0661006513,135.3830642787
1995-10-10,140.9898803192,135.5275329251
1995-10-11,141.4465853354,135.8340146503
1995-10-12,142.3218219222,135.9052077986
1995-10-13,142.7785269385,136.9881125133
1995-10-16,142.0935089639,137.6626865753
1995-10-17,143.0448235036,137.1056534258
1995-10-18,143.4634499936,136.8913318594
1995-10-19,144.1484679682,137.9017713464
1995-10-20,143.2731681017,137.3537383612
1995-10-23,142.9687613706,136.4147825573
1995-10-24,143.1209489162,136.7629426446
1995-10-25,141.9412739585,137.6486709529
1995-10-26,140.6474267016,138.0109822589
1995-10-27,141.7129135404,137.2267153313
1995-10-30,142.6262602932,138.1030514188
1995-10-31,142.0173677313,139.3716796166
1995-11-01,143.1589641628,140.2175592604
1995-11-02,144.0723267356,140.2011934030
1995-11-03,144.2625928075,140.2753044266
1995-11-06,143.7678250849,140.3870952760
1995-11-07,143.2351053954,139.3592749139
1995-11-08,144.5289210124,139.6011191139
1995-11-09,145.0616881617,138.4505433462
1995-11-10,144.9856418486,138.3678330343
1995-11-13,144.8334068432,138.5270102170
1995-11-14,143.8819973840,138.5758080343
1995-11-15,145.3280796463,138.6907407483
1995-11-16,146.1271908204,139.4818971284
1995-11-17,146.5839274765,140.2322573740
1995-11-20,145.8227840892,139.8810259763
1995-11-21,147.0024115873,139.8110502879
1995-11-22,146.5457856706,140.2861157480
1995-11-24,146.9263810941,141.2395830578
1995-11-27,146.9644279805,141.8490977730
1995-11-28,148.5245718025,141.1364642558
1995-11-29,148.6767435282,141.8606921052
1995-11-30,148.3342740907,142.0408098405
1995-12-01,148.5245718025,142.4459991297
1995-12-04,150.3512336683,143.2712578192
1995-12-05,151.3405634546,143.5536811798
1995-12-06,151.6830803519,143.4177105005
1995-12-07,150.8839533578,143.1702640602
1995-12-08,151.3786578008,143.4259953018
1995-12-11,152.0255497894,143.3208132919
1995-12-12,151.5688764130,143.6486815440
1995-12-13,152.5202700522,144.0981941743
1995-12-14,151.4167521469,144.6316615354
1995-12-15,151.4721851157,145.0281810822
1995-12-18,148.5622073712,144.5378426526
1995-12-19,150.1320646186,145.0398676159
1995-12-20,148.6770441065,145.3340662039
1995-12-21,149.4427910879,144.5975249511
1995-12-22,149.9788804186,145.2134436584
1995-12-26,150.7062799352,145.3972044533
1995-12-27,150.6297906646,146.8574291661
1995-12-28,150.4765906446,146.8296090826
1995-12-29,150.6681381293,147.5440670862
1996-01-02,152.2762321021,148.7336020750
1996-01-03,152.6974055978,149.6689024923
1996-01-04,151.2424009057,148.8000886401
1996-01-05,150.9360325055,149.2103685516
1996-01-08,151.5104376610,148.4444516166
1996-01-09,148.9067492171,149.0713000038
1996-01-10,146.9540342988,147.7166650918
1996-01-11,147.8346971151,145.7138791488
1996-01-12,147.6049129051,145.1557041045
1996-01-15,147.2987185239,144.8547164832
1996-01-16,149.0982334222,143.6571441338
1996-01-17,148.6387599215,145.4841769776
1996-01-18,149.1365017873,146.8707431556
1996-01-19,150.1320646186,146.7233138405
1996-01-22,150.1703013440,145.3188326204
1996-01-23,150.5149064695,145.8019888578
1996-01-24,151.7402060512,146.7712129943
1996-01-25,151.2041483604,145.0484606907
1996-01-26,152.5059055728,146.5018963703
1996-01-29,153.1185949135,147.6737612521
1996-01-30,154.4204628653,149.5569363600
1996-01-31,156.0285093784,150.4867283420
1996-02-01,156.6028670741,149.3802498215
1996-02-02,155.9519726480,149.2389414800
1996-02-05,157.2155405948,144.6223470845
1996-02-06,158.7087661925,146.3324824215
1996-02-07,159.6277448337,147.2682571752
1996-02-08,161.3508653808,147.6783077858
1996-02-09,161.3125179160,148.2722680164
1996-02-12,162.5377067583,148.4181481467
1996-02-13,162.1931490925,151.5466245860
1996-02-14,160.7763811257,150.9139696121
1996-02-15,159.7809132139,150.2389601989
1996-02-16,159.1299871479,148.9547483527
1996-02-20,157.5601615403,146.6699035455
1996-02-21,159.5129555581,147.5508453960
1996-02-22,162.0399648925,147.9757292153
1996-02-23,161.5805388515,147.4689016589
1996-02-26,159.2831713480,147.6674657973
1996-02-27,158.7854453020,148.1031812825
1996-02-28,158.0578401265,148.9628565681
1996-02-29,156.5263303438,148.8954604158
1996-03-01,159.0151345926,150.4397035987
1996-03-04,159.9340183144,150.0806129294
1996-03-05,161.4273546514,149.5043429498
1996-03-06,160.0107290638,149.8188472032
1996-03-07,160.8147127705,149.3706385220
1996-03-08,155.6074149822,146.8683663626
1996-03-11,157.4069931601,148.3261728920
1996-03-12,156.1817726780,147.6771367271
